id	Feature	ProteomeCounts	ExpectedSwitchFrequency	LostNum	GainNum	fc_g	fc_l	fc_m	p_g	adjp_g	p_l	adjp_l	p_m	adjp_m	switches_g	switches_l
PF00157	PF00157|Pou_domain_-_N-terminal_to_homeobox_domain	53	1.969154861025967e-4	NA	NA	NA	NA	0.6885673788064277	NA	NA	NA	NA	0.9478545379037735	1.0	NA	NA
PF00159	PF00159|Pancreatic_hormone_peptide	3	1.114615959071302e-5	NA	NA	NA	NA	2.7151612727584364	NA	NA	NA	NA	0.06232414380659165	1.0	NA	NA
PF00160	PF00160|Cyclophilin_type_peptidyl-prolyl_cis-trans_isomerase/CLD	144	5.35015660354225e-4	69	0	0.0	1.5525242265559167	0.7122133157597745	1.0	1.0	3.8393338476302394e-4	0.3505311802886409	0.9996972134684989	1.0	0	4
PF00162	PF00162|Phosphoglycerate_kinase	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7163113910543614	NA	NA	NA	NA	0.9061538059933614	1.0	NA	NA
PF00163	PF00163|Ribosomal_protein_S4/S9_N-terminal_domain	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7127298340990895	NA	NA	NA	NA	0.7909758699460071	1.0	NA	NA
PF00164	PF00164|Ribosomal_protein_S12/S23	11	4.0869251832614405e-5	NA	NA	NA	NA	0.8561319328517593	NA	NA	NA	NA	0.7148722446828428	1.0	NA	NA
PF00166	PF00166|Chaperonin_10_Kd_subunit	0	0.0	NA	NA	NA	NA	0.2610731993036958	NA	NA	NA	NA	0.978298910769511	1.0	NA	NA
PF00167	PF00167|Fibroblast_growth_factor	53	1.969154861025967e-4	0	13	4.005713840866497	0.0	1.6277308356810638	3.5780354410655296e-5	0.04554839116476419	1.0	1.0	4.0476551523925816e-5	0.20327324175315545	2	0
PF00168	PF00168|C2_domain	1217	0.004521625407299249	295	83	1.1137813782928845	0.7853861258272938	0.9891116798120224	0.17631254867026183	1.0	0.9999932385885645	1.0	0.6000048065646935	1.0	7	11
PF00169	PF00169|PH_domain	1477	0.005487625905161044	551	96	1.0614588835127723	1.2087121587221714	0.9553316001250702	0.2926093189923838	1.0	8.111010599726465e-6	0.00794067937713221	0.8900805414776511	1.0	6	36
PF00170	PF00170|bZIP_transcription_factor	231	8.582542884849026e-4	65	0	0.0	0.9117025384631018	1.04884367184024	1.0	1.0	0.7876665195074017	1.0	0.3645108061979692	1.0	0	3
PF00171	PF00171|Aldehyde_dehydrogenase_family	193	7.170696003358709e-4	0	6	0.5076990838563358	0.0	0.9180670962689678	0.9772480418786456	1.0	1.0	1.0	0.9397038006284235	1.0	1	0
PF00173	PF00173|Cytochrome_b5-like_Heme/Steroid_binding_domain	84	3.1209246853996456e-4	22	0	0.0	0.8485846704156562	0.9725494422793047	1.0	1.0	0.8056707189388441	1.0	0.5895577860578101	1.0	0	2
PF00174	PF00174|Oxidoreductase_molybdopterin_binding_domain	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5279480252585849	NA	NA	NA	NA	0.9437666027393921	1.0	NA	NA
PF00175	PF00175|Oxidoreductase_NAD-binding_domain	103	3.8268481261448037e-4	39	0	0.0	1.2268152604950089	0.7582411133410926	1.0	1.0	0.11890098640378413	1.0	0.971862717131909	1.0	0	1
PF00176	PF00176|SNF2_family_N-terminal_domain	276	0.0010254466823455977	30	0	0.0	0.3521794086705294	0.9419471740078077	1.0	1.0	0.9999999999983872	1.0	0.8700792041656265	1.0	0	4
PF00177	PF00177|Ribosomal_protein_S7p/S5e	22	8.173850366522881e-5	NA	NA	NA	NA	1.0093124012296475	NA	NA	NA	NA	0.5236540916844866	1.0	NA	NA
PF00178	PF00178|Ets-domain	243	9.028389268477546e-4	60	0	0.0	0.8000124838935482	1.2071403215772574	1.0	1.0	0.9669762298383183	1.0	0.03371567395048508	1.0	0	2
PF00179	PF00179|Ubiquitin-conjugating_enzyme	239	8.879773807268039e-4	218	26	1.7765927495056435	2.955359924810099	0.8238692071055238	0.0045565147747830895	1.0	4.007043944144416e-42	5.337382533600362e-39	0.9955297146320949	1.0	2	6
PF00180	PF00180|Isocitrate/isopropylmalate_dehydrogenase	55	2.0434625916307202e-4	NA	NA	NA	NA	0.9083521611175019	NA	NA	NA	NA	0.7996126477847472	1.0	NA	NA
PF00181	PF00181|Ribosomal_Proteins_L2,_RNA_binding_domain	22	8.173850366522881e-5	NA	NA	NA	NA	1.0592587767927022	NA	NA	NA	NA	0.4904731484722066	1.0	NA	NA
PF00183	PF00183|Hsp90_protein	44	1.6347700733045762e-4	NA	NA	NA	NA	1.0396698699366569	NA	NA	NA	NA	0.3604146431051335	1.0	NA	NA
PF00184	PF00184|Neurohypophysial_hormones,_C-terminal_Domain	0	0.0	NA	NA	NA	NA	0.42424394886850564	NA	NA	NA	NA	0.9053105899765054	1.0	NA	NA
PF00185	PF00185|Aspartate/ornithine_carbamoyltransferase,_Asp/Orn_binding_domain	11	4.0869251832614405e-5	NA	NA	NA	NA	1.8480377007283662	NA	NA	NA	NA	0.013451776129488852	1.0	NA	NA
PF00186	PF00186|Dihydrofolate_reductase	11	4.0869251832614405e-5	0	6	8.907811198570254	0.0	1.645203652561256	7.302404437218927e-5	0.092594488263936	1.0	1.0	0.05917972392424949	1.0	1	0
PF00188	PF00188|Cysteine-rich_secretory_protein_family	83	3.083770820097269e-4	70	0	0.0	2.7325727612508537	1.5239881083558742	1.0	1.0	3.8070090429570977e-13	4.3019202185415206e-10	3.1747895899464476e-4	1.0	0	2
PF00189	PF00189|Ribosomal_protein_S3,_C-terminal_domain	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5724737623285859	NA	NA	NA	NA	0.8634379729252543	1.0	NA	NA
PF00191	PF00191|Annexin	463	0.0017202239635000427	83	0	0.0	0.5808297979715252	0.9405162004915641	1.0	1.0	0.9999999787792364	1.0	0.7698962322874848	1.0	0	4
PF00193	PF00193|Extracellular_link_domain	115	4.2726945097733244e-4	32	0	0.0	0.901579286196555	1.4027808040927	1.0	1.0	0.743766022000077	1.0	0.003295017816602899	1.0	0	2
PF00194	PF00194|Eukaryotic-type_carbonic_anhydrase	69	2.5636167058639943e-4	47	18	4.260257529750992	2.2069909610019836	1.1796273674635644	5.357630583152306e-7	6.964919758097998e-4	1.0384113549508557e-6	0.0010415265890157083	0.03793046576539507	1.0	1	3
PF00198	PF00198|2-oxoacid_dehydrogenases_acyltransferase_(catalytic_domain)	42	1.5604623426998228e-4	NA	NA	NA	NA	1.0692251444589342	NA	NA	NA	NA	0.3551248767518584	1.0	NA	NA
PF00199	PF00199|Catalase	11	4.0869251832614405e-5	10	0	0.0	2.9455005088807904	0.5582740214875375	1.0	1.0	0.002680341618871543	1.0	0.9794264003147999	1.0	0	1
PF00200	PF00200|Disintegrin	110	4.0869251832614405e-4	12	21	3.1177339194995892	0.35346006106569483	1.1834691857427984	8.225840556783148e-6	0.010537301753239213	0.999995487914731	1.0	0.16621868532251563	1.0	1	2
PF00201	PF00201|UDP-glucoronosyl_and_UDP-glucosyl_transferase	66	2.4521551099568643e-4	10	0	0.0	0.49091675148013175	1.5222157399224907	1.0	1.0	0.9959811395429821	1.0	2.7513995829343583e-9	1.3963352883391868e-5	0	1
PF00202	PF00202|Aminotransferase_class-III	38	1.4118468814903158e-4	NA	NA	NA	NA	0.9441660647645365	NA	NA	NA	NA	0.6788302732555053	1.0	NA	NA
PF00203	PF00203|Ribosomal_protein_S19	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5866089169539831	NA	NA	NA	NA	0.8542267999259118	1.0	NA	NA
PF00204	PF00204|DNA_gyrase_B	12	4.458463836285208e-5	12	0	0.0	3.2400505597688696	0.4666683437553562	1.0	1.0	4.740528088726386e-4	0.43043995045635586	0.988224131524155	1.0	0	1
PF00205	PF00205|Thiamine_pyrophosphate_enzyme,_central_domain	22	8.173850366522881e-5	68	0	0.0	10.01470173019469	1.0168648735525272	1.0	1.0	1.81617284542536e-43	2.431855440024557e-40	0.5181645382836192	1.0	0	2
PF00206	PF00206|Lyase	22	8.173850366522881e-5	NA	NA	NA	NA	0.8525476484438871	NA	NA	NA	NA	0.8309230610095997	1.0	NA	NA
PF00207	PF00207|Alpha-2-macroglobulin_family	25	9.288466325594183e-5	NA	NA	NA	NA	0.8590242704627449	NA	NA	NA	NA	0.7182690389879499	1.0	NA	NA
PF00208	PF00208|Glutamate/Leucine/Phenylalanine/Valine_dehydrogenase	11	4.0869251832614405e-5	NA	NA	NA	NA	1.6044134793572578	NA	NA	NA	NA	0.01511366968244442	1.0	NA	NA
PF00209	PF00209|Sodium:neurotransmitter_symporter_family	85	3.1580785507020223e-4	12	0	0.0	0.4574189025556051	0.8638940539735367	1.0	1.0	0.999321476188296	1.0	0.9850647100408605	1.0	0	1
PF00210	PF00210|Ferritin-like_domain	11	4.0869251832614405e-5	NA	NA	NA	NA	0.8143791601838563	NA	NA	NA	NA	0.781168140933022	1.0	NA	NA
PF00211	PF00211|Adenylate_and_Guanylate_cyclase_catalytic_domain	167	6.204695505496915e-4	50	0	0.0	0.970075017894871	1.3273720456072053	1.0	1.0	0.6037548095867711	1.0	4.8531489325430585e-5	0.24348248194568525	0	1
PF00212	PF00212|Atrial_natriuretic_peptide	0	0.0	NA	NA	NA	NA	1.5838440757757544	NA	NA	NA	NA	0.3599250826085	1.0	NA	NA
PF00213	PF00213|ATP_synthase_delta_(OSCP)_subunit	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5525037473636353	NA	NA	NA	NA	0.9299133462196361	1.0	NA	NA
PF00214	PF00214|Calcitonin_/_CGRP_/_IAPP_family	26	9.660004978617951e-5	NA	NA	NA	NA	0.7483799327119115	NA	NA	NA	NA	0.856814012828763	1.0	NA	NA
PF00215	PF00215|Orotidine_5'-phosphate_decarboxylase_/_HUMPS_family	11	4.0869251832614405e-5	NA	NA	NA	NA	0.9991539730361069	NA	NA	NA	NA	0.54535506562797	1.0	NA	NA
PF00217	PF00217|ATP:guanido_phosphotransferase,_C-terminal_catalytic_domain	41	1.5233084773974461e-4	NA	NA	NA	NA	0.6520858500449126	NA	NA	NA	NA	0.9950654099096081	1.0	NA	NA
PF00219	PF00219|Insulin-like_growth_factor_binding_protein	92	3.4181556078186596e-4	27	0	0.0	0.9508844034104291	0.5749928987964785	1.0	1.0	0.6285137187603309	1.0	0.9974207930403001	1.0	0	2
PF00220	PF00220|Neurohypophysial_hormones,_N-terminal_Domain	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF00221	PF00221|Aromatic_amino_acid_lyase	2	7.430773060475347e-6	0	3	24.496480796068198	0.0	1.0980431617773088	2.7929457929469617e-4	0.3499561078562543	1.0	1.0	0.4938555371683052	1.0	1	0
PF00224	PF00224|Pyruvate_kinase,_barrel_domain	13	4.8300024893089755e-5	26	0	0.0	6.480101119537738	0.9744353200573491	1.0	1.0	2.560005234858474e-13	2.913285957268944e-10	0.5760811284043792	1.0	0	1
PF00225	PF00225|Kinesin_motor_domain	249	9.251312460291807e-4	76	34	2.229933994822808	0.988931094547928	0.7536089536941317	2.365332339374833e-5	0.030181640650422868	0.5539015408870004	1.0	0.9999998572133879	1.0	1	4
PF00226	PF00226|DnaJ_domain	357	0.0013263929912948494	348	44	2.0127827358113928	3.15836861288394	0.7914540680028792	2.001476807680539e-5	0.025558858834080482	6.54672146775589e-73	9.073755954309664e-70	0.9874740975140862	1.0	4	10
PF00227	PF00227|Proteasome_subunit	143	5.313002738239873e-4	NA	NA	NA	NA	0.7148592019346396	NA	NA	NA	NA	0.9997511076164844	1.0	NA	NA
PF00229	PF00229|TNF(Tumour_Necrosis_Factor)_family	127	4.718540893401845e-4	33	0	0.0	0.8419029013572653	1.0950269810172706	1.0	1.0	0.8588678317553132	1.0	0.20805892720322305	1.0	0	1
PF00230	PF00230|Major_intrinsic_protein	61	2.2663857834449806e-4	10	0	0.0	0.5311558294703065	1.300709776041474	1.0	1.0	0.9902474929527184	1.0	0.007470823860466981	1.0	0	1
PF00231	PF00231|ATP_synthase	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7889998163458556	NA	NA	NA	NA	0.8021590616859173	1.0	NA	NA
PF00232	PF00232|Glycosyl_hydrolase_family_1	65	2.4150012446544876e-4	NA	NA	NA	NA	1.34681940771645	NA	NA	NA	NA	0.0020244536320965685	1.0	NA	NA
PF00233	PF00233|3'5'-cyclic_nucleotide_phosphodiesterase	185	6.873465080939696e-4	NA	NA	NA	NA	1.196037860425627	NA	NA	NA	NA	0.005845006058863015	1.0	NA	NA
PF00235	PF00235|Profilin	22	8.173850366522881e-5	NA	NA	NA	NA	0.7520410719510777	NA	NA	NA	NA	0.8708523609943568	1.0	NA	NA
PF00236	PF00236|Glycoprotein_hormone	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF00237	PF00237|Ribosomal_protein_L22p/L17e	22	8.173850366522881e-5	0	8	5.938540799046836	0.0	0.20219286073733037	8.191431208115695e-5	0.10362160478266355	1.0	1.0	0.9994490290086877	1.0	1	0
PF00238	PF00238|Ribosomal_protein_L14p/L23e	11	4.0869251832614405e-5	NA	NA	NA	NA	1.0329417885494052	NA	NA	NA	NA	0.5015942442588578	1.0	NA	NA
PF00240	PF00240|Ubiquitin_family	346	0.001285523739462235	296	0	0.0	2.7718351609583394	0.8326535764774677	1.0	1.0	3.7934113405199116e-51	5.1286921323829206e-48	0.9754953034430798	1.0	0	6
PF00241	PF00241|Cofilin/tropomyosin-type_actin-binding_protein	118	4.3841561056804545e-4	136	0	0.0	3.7342955604115784	0.8676960451352232	1.0	1.0	1.171963252273866e-36	1.5329279339742167e-33	0.8692008895553035	1.0	0	4
PF00243	PF00243|Nerve_growth_factor_family	14	5.201541142332742e-5	NA	NA	NA	NA	1.0375554243295266	NA	NA	NA	NA	0.47494058306081777	1.0	NA	NA
PF00244	PF00244|14-3-3_protein	54	2.0063087263283435e-4	17	0	0.0	1.0200159169642737	0.6470854243180629	1.0	1.0	0.49986489734130596	1.0	0.999216132007804	1.0	0	1
PF00245	PF00245|Alkaline_phosphatase	17	6.316157101404044e-5	10	0	0.0	1.905912093981688	1.5374279022945825	1.0	1.0	0.041682403177850276	1.0	0.001848328529438072	1.0	0	1
PF00246	PF00246|Zinc_carboxypeptidase	112	4.161232913866194e-4	NA	NA	NA	NA	1.2880930966972488	NA	NA	NA	NA	1.0945870716445686e-4	0.5480597467724355	NA	NA
PF00248	PF00248|Aldo/keto_reductase_family	115	4.2726945097733244e-4	5	0	0.0	0.1408717634682117	0.9611632209383242	1.0	1.0	0.9999999999715862	1.0	0.7022786778362161	1.0	0	1
PF00249	PF00249|Myb-like_DNA-binding_domain	168	6.241849370799291e-4	88	34	3.3050807423266617	1.6971693408313124	0.9382006308735361	4.189830620786177e-9	5.53476625005854e-6	3.0146586726570516e-6	0.0029814974272578242	0.6622618482688598	1.0	2	4
PF00250	PF00250|Fork_head_domain	150	5.57307979535651e-4	33	0	0.0	0.7128111231491513	1.2297651536522662	1.0	1.0	0.9829062887536606	1.0	0.01112737489853522	1.0	0	2
PF00252	PF00252|Ribosomal_protein_L16p/L10e	11	4.0869251832614405e-5	NA	NA	NA	NA	1.198048315264362	NA	NA	NA	NA	0.2769436695352162	1.0	NA	NA
PF00253	PF00253|Ribosomal_protein_S14p/S29e	22	8.173850366522881e-5	NA	NA	NA	NA	1.8633459715008878	NA	NA	NA	NA	0.07054337041916162	1.0	NA	NA
PF00254	PF00254|FKBP-type_peptidyl-prolyl_cis-trans_isomerase	200	7.430773060475346e-4	174	0	0.0	2.8188439869989166	0.9610822157634061	1.0	1.0	1.2099373731837842e-31	1.558399336660714e-28	0.6563910073653723	1.0	0	6
PF00255	PF00255|Glutathione_peroxidase	54	2.0063087263283435e-4	NA	NA	NA	NA	1.1770157241514403	NA	NA	NA	NA	0.20103918159872736	1.0	NA	NA
PF00258	PF00258|Flavodoxin	61	2.2663857834449806e-4	NA	NA	NA	NA	1.0561441463937011	NA	NA	NA	NA	0.38060018430292397	1.0	NA	NA
PF00261	PF00261|Tropomyosin	44	1.6347700733045762e-4	NA	NA	NA	NA	0.8093193380524517	NA	NA	NA	NA	0.9029543030912452	1.0	NA	NA
PF00262	PF00262|Calreticulin_family	28	1.0403082284665485e-4	NA	NA	NA	NA	0.8589829906681066	NA	NA	NA	NA	0.8449339578721224	1.0	NA	NA
PF00264	PF00264|Common_central_domain_of_tyrosinase	0	0.0	NA	NA	NA	NA	1.0400423290640357	NA	NA	NA	NA	0.48870128058008616	1.0	NA	NA
PF00265	PF00265|Thymidine_kinase	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5590037914502664	NA	NA	NA	NA	0.9259980241668255	1.0	NA	NA
PF00266	PF00266|Aminotransferase_class-V	47	1.7462316692117065e-4	NA	NA	NA	NA	1.3091796038120203	NA	NA	NA	NA	0.004208617294464167	1.0	NA	NA
PF00268	PF00268|Ribonucleotide_reductase,_small_chain	10	3.715386530237673e-5	NA	NA	NA	NA	0.8060635028501608	NA	NA	NA	NA	0.8531399057573025	1.0	NA	NA
PF00270	PF00270|DEAD/DEAH_box_helicase	546	0.0020286010455097697	166	0	0.0	0.9850703167062863	0.764755346660309	1.0	1.0	0.5872241745818461	1.0	0.9999998970256375	1.0	0	12
PF00271	PF00271|Helicase_conserved_C-terminal_domain	881	0.0032732555331393904	153	0	0.0	0.5626875546477151	1.000750999432039	1.0	1.0	0.9999999999999987	1.0	0.5024249576268559	1.0	0	12
PF00273	PF00273|Serum_albumin_family	25	9.288466325594183e-5	NA	NA	NA	NA	1.0557538614449211	NA	NA	NA	NA	0.4077496986214717	1.0	NA	NA
PF00274	PF00274|Fructose-bisphosphate_aldolase_class-I	17	6.316157101404044e-5	NA	NA	NA	NA	1.1980940859736369	NA	NA	NA	NA	0.12163377812130836	1.0	NA	NA
PF00276	PF00276|Ribosomal_protein_L23	11	4.0869251832614405e-5	NA	NA	NA	NA	1.978734351023252	NA	NA	NA	NA	0.013911530613700067	1.0	NA	NA
PF00277	PF00277|Serum_amyloid_A_protein	19	7.059234407451579e-5	3	0	0.0	0.5115869304898215	1.3832437864052904	1.0	1.0	0.9316925833223059	1.0	0.14451959064959177	1.0	0	1
PF00278	PF00278|Pyridoxal-dependent_decarboxylase,_C-terminal_sheet_domain	33	1.2260775549784321e-4	NA	NA	NA	NA	1.9138115915623701	NA	NA	NA	NA	9.999144674356882e-4	1.0	NA	NA
PF00281	PF00281|Ribosomal_protein_L5	11	4.0869251832614405e-5	NA	NA	NA	NA	0.46583649287522194	NA	NA	NA	NA	0.8831298149567921	1.0	NA	NA
PF00282	PF00282|Pyridoxal-dependent_decarboxylase_conserved_domain	51	1.8948471304212135e-4	NA	NA	NA	NA	1.0199832213665998	NA	NA	NA	NA	0.45900275314427197	1.0	NA	NA
PF00285	PF00285|Citrate_synthase	22	8.173850366522881e-5	NA	NA	NA	NA	0.7437180877555717	NA	NA	NA	NA	0.9189648279320584	1.0	NA	NA
PF00287	PF00287|Sodium_/_potassium_ATPase_beta_chain	24	8.916927672570416e-5	0	7	4.7632045992354834	0.0	0.9466827793244975	8.228161974054004e-4	1.0	1.0	1.0	0.6535024509627625	1.0	1	0
PF00288	PF00288|GHMP_kinases_N_terminal_domain	55	2.0434625916307202e-4	26	0	0.0	1.531660264618011	0.6897385491281511	1.0	1.0	0.024849936368758308	1.0	0.902445861866165	1.0	0	1
PF00289	PF00289|Carbamoyl-phosphate_synthase_L_chain,_N-terminal_domain	64	2.377847379352111e-4	10	0	0.0	0.5062578999638858	1.2490751208321804	1.0	1.0	0.9942388960756099	1.0	0.10929644132465582	1.0	0	1
PF00291	PF00291|Pyridoxal-phosphate_dependent_enzyme	30	1.114615959071302e-4	NA	NA	NA	NA	0.6269640076842787	NA	NA	NA	NA	0.9994283379020157	1.0	NA	NA
PF00292	PF00292|'Paired_box'_domain	30	1.114615959071302e-4	NA	NA	NA	NA	1.3869142589241823	NA	NA	NA	NA	0.08901733577665653	1.0	NA	NA
PF00293	PF00293|NUDIX_domain	180	6.687695754427811e-4	10	0	0.0	0.18000280887604833	0.7260561817385954	1.0	1.0	0.9999999999999878	1.0	0.9988292833289778	1.0	0	2
PF00294	PF00294|pfkB_family_carbohydrate_kinase	44	1.6347700733045762e-4	NA	NA	NA	NA	0.8996016265163493	NA	NA	NA	NA	0.7776800781842622	1.0	NA	NA
PF00297	PF00297|Ribosomal_protein_L3	22	8.173850366522881e-5	NA	NA	NA	NA	1.0504523361707425	NA	NA	NA	NA	0.4347557985826373	1.0	NA	NA
PF00298	PF00298|Ribosomal_protein_L11,_RNA_binding_domain	22	8.173850366522881e-5	NA	NA	NA	NA	0.6787903181896091	NA	NA	NA	NA	0.8389795000310194	1.0	NA	NA
PF00300	PF00300|Histidine_phosphatase_superfamily_(branch_1)	78	2.898001493585385e-4	28	0	0.0	1.163095072737543	0.7752042492796741	1.0	1.0	0.23696339186510926	1.0	0.9822383896130895	1.0	0	1
PF00303	PF00303|Thymidylate_synthase	9	3.343847877213906e-5	NA	NA	NA	NA	0.5897291771505468	NA	NA	NA	NA	0.9507579580770729	1.0	NA	NA
PF00305	PF00305|Lipoxygenase	40	1.4861546120950692e-4	NA	NA	NA	NA	0.972133866774266	NA	NA	NA	NA	0.6054081847496927	1.0	NA	NA
PF00306	PF00306|ATP_synthase_alpha/beta_chain,_C_terminal_domain	30	1.114615959071302e-4	NA	NA	NA	NA	0.984124543411785	NA	NA	NA	NA	0.558158598247386	1.0	NA	NA
PF00307	PF00307|Calponin_homology_(CH)_domain	592	0.0021995088259007026	87	30	0.8275838106779797	0.4761560788849521	0.8978017056099649	0.8710752670994192	1.0	0.9999999999999989	1.0	0.9652997211501533	1.0	2	6
PF00310	PF00310|Glutamine_amidotransferases_class-II	6	2.229231918142604e-5	NA	NA	NA	NA	1.2023947172119602	NA	NA	NA	NA	0.18400841691021236	1.0	NA	NA
PF00312	PF00312|Ribosomal_protein_S15	0	0.0	NA	NA	NA	NA	0.8745151338639136	NA	NA	NA	NA	0.6811863212999294	1.0	NA	NA
PF00313	PF00313|'Cold-shock'_DNA-binding_domain	77	2.8608476282830083e-4	NA	NA	NA	NA	0.8109401332392051	NA	NA	NA	NA	0.8664601763676514	1.0	NA	NA
PF00316	PF00316|Fructose-1-6-bisphosphatase	11	4.0869251832614405e-5	NA	NA	NA	NA	0.6400973051732342	NA	NA	NA	NA	0.9549783001119282	1.0	NA	NA
PF00317	PF00317|Ribonucleotide_reductase,_all-alpha_domain	11	4.0869251832614405e-5	72	0	0.0	21.207603663941693	2.0363709545688273	1.0	1.0	9.28212415105942e-68	1.2809331328461998e-64	0.07861064085192716	1.0	0	1
PF00318	PF00318|Ribosomal_protein_S2	33	1.2260775549784321e-4	14	0	0.0	1.374566904144369	1.888988347255487	1.0	1.0	0.14938328197306666	1.0	2.0669067310227502e-5	0.10392407043582388	0	1
PF00319	PF00319|SRF-type_transcription_factor_(DNA-binding_and_dimerisation_domain)	53	1.969154861025967e-4	6	0	0.0	0.3667981765776078	0.6037757547239111	1.0	1.0	0.9989288371669408	1.0	0.9305172624831384	1.0	0	1
PF00320	PF00320|GATA_zinc_finger	119	4.421309970982831e-4	7	0	0.0	0.19059120939816881	2.439307515734334	1.0	1.0	0.9999999995488023	1.0	1.4068961057591023e-8	7.135777048410166e-5	0	1
PF00322	PF00322|Endothelin_family	26	9.660004978617951e-5	10	0	0.0	1.246173292218796	0.6214845957265148	1.0	1.0	0.2864226093529409	1.0	0.8311482356334129	1.0	0	1
PF00323	PF00323|Mammalian_defensin	3	1.114615959071302e-5	NA	NA	NA	NA	1.3401757564256385	NA	NA	NA	NA	0.5258220777292217	1.0	NA	NA
PF00324	PF00324|Amino_acid_permease	83	3.083770820097269e-4	NA	NA	NA	NA	0.8878310607484143	NA	NA	NA	NA	0.9050209307913586	1.0	NA	NA
PF00326	PF00326|Prolyl_oligopeptidase_family	71	2.637924436468748e-4	NA	NA	NA	NA	1.0628460807100102	NA	NA	NA	NA	0.3128918151320643	1.0	NA	NA
PF00327	PF00327|Ribosomal_protein_L30p/L7e	33	1.2260775549784321e-4	NA	NA	NA	NA	0.7815020110735631	NA	NA	NA	NA	0.764696169918262	1.0	NA	NA
PF00328	PF00328|Histidine_phosphatase_superfamily_(branch_2)	74	2.7493860323758783e-4	NA	NA	NA	NA	0.5637845465817078	NA	NA	NA	NA	0.9999991410404254	1.0	NA	NA
PF00329	PF00329|Respiratory-chain_NADH_dehydrogenase,_30_Kd_subunit	11	4.0869251832614405e-5	NA	NA	NA	NA	0.6853171481722015	NA	NA	NA	NA	0.8121757226887099	1.0	NA	NA
PF00330	PF00330|Aconitase_family_(aconitate_hydratase)	44	1.6347700733045762e-4	17	0	0.0	1.2518377162743362	0.8738071063440145	1.0	1.0	0.20886846527079125	1.0	0.8531736980362709	1.0	0	1
PF00333	PF00333|Ribosomal_protein_S5,_N-terminal_domain	22	8.173850366522881e-5	NA	NA	NA	NA	0.5724737623285859	NA	NA	NA	NA	0.9175708537688355	1.0	NA	NA
PF00334	PF00334|Nucleoside_diphosphate_kinase	102	3.789694260842427e-4	9	13	2.08140032907769	0.2858868140972532	0.6046378240752239	0.011939714778169023	1.0	0.9999993284795878	1.0	0.9996543485473137	1.0	1	1
PF00335	PF00335|Tetraspanin_family	232	8.619696750151402e-4	58	6	0.42235311717358964	0.8100126399422174	0.9207610036026902	0.9952002188216087	1.0	0.9560686641671023	1.0	0.9132860468717802	1.0	1	4
PF00337	PF00337|Galactoside-binding_lectin	95	3.5296172037257897e-4	16	0	0.0	0.5456927258558096	0.975501208615714	1.0	1.0	0.997226484900702	1.0	0.6016946592699726	1.0	0	2
PF00338	PF00338|Ribosomal_protein_S10p/S20e	33	1.2260775549784321e-4	NA	NA	NA	NA	0.9137561975629354	NA	NA	NA	NA	0.6567734873798036	1.0	NA	NA
