Feature	TotalMutations	TotalLength	ExpectedMutFrequency	fc_m	p_m	adjp_m	H_m	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Frame_Shift_Del_out	Frame_Shift_Ins_out	Nonsense_Mutation_out
PF00206|Lyase	30	5555	0.000202137534378391	0.747993115374758	0.958250941804029	1	0.895358706995991	1	0	0	0	25	4	0	2	1	4
PF00207|Alpha-2-macroglobulin_family	16	2129	7.74708930137884e-05	1.04088974627381	0.469905651653811	1	0.831954882778696	0	0	0	0	15	1	0	4	5	7
PF00208|Glutamate/Leucine/Phenylalanine/Valine_dehydrogenase	26	2123	7.72525626436227e-05	1.69622618391547	0.00800544860301913	1	0.851649375274296	2	0	0	0	22	2	0	2	0	4
PF00209|Sodium:neurotransmitter_symporter_family	457	41906	0.00152489208202716	1.51042929608282	8.56416487103791e-17	3.71770397051756e-13	0.931988126992885	14	8	3	0	414	18	0	19	9	18
PF00210|Ferritin-like_domain	41	1529	5.56378559972205e-05	3.7139562239411	3.73487750402841e-12	1.60450337573061e-08	0.901491760391967	1	1	0	0	38	1	0	2	1	2
PF00211|Adenylate_and_Guanylate_cyclase_catalytic_domain	274	28152	0.00102440609681737	1.34803670682777	1.35759536984853e-06	0.00570054295799396	0.905405690261142	9	6	2	0	243	14	0	47	28	40
PF00213|ATP_synthase_delta_(OSCP)_subunit	4	1892	6.88468433922441e-05	0.292819010282367	0.999377923264176	1	1	0	0	0	0	4	0	0	0	0	0
PF00214|Calcitonin_/_CGRP_/_IAPP_family	22	2516	9.15532018894747e-05	1.21107894316308	0.212350659876776	1	0.923483025156496	0	0	0	0	22	0	0	0	0	0
PF00215|Orotidine_5'-phosphate_decarboxylase_/_HUMPS_family	9	2354	8.56582818950014e-05	0.529537182146149	0.987378376488832	1	0.849977406949301	0	0	0	0	8	1	0	0	0	2
PF00217|ATP:guanido_phosphotransferase,_C-terminal_catalytic_domain	36	7844	0.000285430570596598	0.635660645982679	0.998623377822079	1	0.920198132707624	2	1	2	0	29	2	0	2	2	3
PF00219|Insulin-like_growth_factor_binding_protein	25	4863	0.000176956765019283	0.712026485006989	0.968903327457423	1	0.917262178599726	0	0	1	0	24	0	0	1	0	0
PF00221|Aromatic_amino_acid_lyase	15	951	3.46053636712601e-05	2.18459608617602	0.00482909419173742	1	0.934606232454502	0	0	0	0	14	1	0	0	0	1
PF00224|Pyruvate_kinase,_barrel_domain	25	3872	0.000140895865546918	0.894262602424841	0.737459806865055	1	0.884562359837449	1	0	0	0	22	2	0	1	1	2
PF00225|Kinesin_motor_domain	411	63524	0.0023115364057341	0.896116334864349	0.988812367603769	1	0.943700622094417	17	4	2	0	368	20	0	26	10	28
PF00226|DnaJ_domain	98	20402	0.000742396035353364	0.665294206579199	0.999993552412467	1	0.925670580902084	3	1	2	0	82	10	0	17	3	32
PF00227|Proteasome_subunit	104	26334	0.000958251994657165	0.546986889717103	0.999999999996849	1	0.970914575270562	3	3	2	1	90	5	0	6	3	5
PF00229|TNF(Tumour_Necrosis_Factor)_family	99	9667	0.000351766614731936	1.4184168609178	0.000571436727590213	1	0.961251975407662	4	1	1	0	86	7	0	8	5	13
PF00230|Major_intrinsic_protein	164	11354	0.00041315383714352	2.0005774410449	1.03436473223617e-15	4.48293674951155e-12	0.933751291465393	8	4	0	0	145	7	0	8	5	8
PF00231|ATP_synthase	9	2981	0.000108473805577315	0.418158512838656	0.999212005021047	1	0.968392514041222	0	0	0	0	9	0	0	0	0	1
PF00232|Glycosyl_hydrolase_family_1	243	12089	0.000439899307488815	2.78404534889941	1.39275654333749e-42	6.15598392155171e-39	0.864475450694144	9	3	1	0	220	10	0	20	4	21
PF00233|3'5'-cyclic_nucleotide_phosphodiesterase	239	37959	0.00138126708685317	0.872054339033976	0.985689803357988	1	0.93438342596642	5	6	1	1	212	14	0	21	12	36
PF00235|Profilin	13	2904	0.000105671899160189	0.620022071014557	0.975069566652957	1	0.975006431231153	0	0	0	0	11	2	0	0	0	2
PF00237|Ribosomal_protein_L22p/L17e	2	2585	9.406400114638e-05	0.10715929737993	0.999999845922774	1	0.630929753571458	0	0	0	0	2	0	0	1	0	0
PF00238|Ribosomal_protein_L14p/L23e	10	1287	4.68318644005381e-05	1.07617243095229	0.451030678813305	1	0.973976031629121	1	0	0	0	8	1	0	1	0	1
PF00240|Ubiquitin_family	117	21820	0.000793994779502519	0.742662550322477	0.999683631836239	1	0.880287689479753	11	5	2	1	95	3	0	23	15	21
PF00241|Cofilin/tropomyosin-type_actin-binding_protein	55	13867	0.000504597873847912	0.549339190343677	0.99999967833481	1	0.974008271292619	4	3	0	0	47	1	0	6	3	1
PF00243|Nerve_growth_factor_family	20	1373	4.99612663729129e-05	2.01752937893022	0.00314171654853901	1	0.91057172613925	0	0	0	0	19	1	0	2	0	1
PF00244|14-3-3_protein	44	12380	0.000450488330441851	0.492257612439145	0.999999962109024	1	0.964196490303207	0	0	0	0	41	3	0	0	0	3
PF00245|Alkaline_phosphatase	94	6569	0.000239035366936391	1.98193314586308	1.61117830081751e-09	6.86523073978342e-06	0.928328148383625	4	2	0	0	83	5	0	5	2	6
PF00246|Zinc_carboxypeptidase	353	24673	0.000897810870516299	1.98158705175035	4.91013367659263e-31	2.15309361718587e-27	0.936640869714287	5	12	3	0	310	23	0	19	18	41
PF00248|Aldo/keto_reductase_family	215	29498	0.00107338487652453	1.0094999406965	0.453943164558614	1	0.942604522026952	7	6	0	0	186	16	0	8	6	16
PF00249|Myb-like_DNA-binding_domain	31	7409	0.000269601618759586	0.579512099847529	0.999660814160789	1	0.863956392133217	1	1	0	0	26	3	0	20	7	15
PF00250|Fork_head_domain	230	11695	0.000425562279847936	2.72388030172028	5.21317870000711e-39	2.29849048883314e-35	0.921092224663556	5	6	3	0	207	9	0	22	14	18
PF00252|Ribosomal_protein_L16p/L10e	35	1682	6.12052804364453e-05	2.88205631107288	6.91421868622385e-08	0.000292125739492957	0.88132814361183	2	0	0	0	32	1	0	2	0	1
PF00253|Ribosomal_protein_S14p/S29e	8	1122	4.0827779220982e-05	0.987546466050334	0.561033432458567	1	0.833915022607942	0	1	0	0	7	0	0	1	1	0
PF00254|FKBP-type_peptidyl-prolyl_cis-trans_isomerase	89	16719	0.000608377576466664	0.737293012492182	0.998908832657524	1	0.896783635995199	10	7	0	0	70	2	0	31	42	5
PF00255|Glutathione_peroxidase	42	5821	0.000211816847455736	0.999337306007472	0.522239152381687	1	0.935590757873748	1	0	0	0	39	2	0	2	0	2
PF00258|Flavodoxin	49	7946	0.000289142186889414	0.854098439631816	0.881185058041397	1	0.957039539282287	2	2	1	0	42	2	0	9	3	7
PF00261|Tropomyosin	32	10333	0.000376001285820327	0.428927566015088	0.999999990776343	1	0.942627577333754	6	0	0	0	25	1	0	6	0	1
PF00262|Calreticulin_family	47	7502	0.000272985739497154	0.86772319615933	0.851863371901112	1	0.94910821937943	4	0	0	0	40	3	0	4	0	3
PF00265|Thymidine_kinase	4	1870	6.80462987016366e-05	0.2962639398151	0.999294042553367	1	1	0	0	0	0	4	0	0	0	0	0
PF00266|Aminotransferase_class-V	114	15546	0.000565693989099274	1.01565590328353	0.446626212272062	1	0.923740610355585	6	4	0	0	97	7	0	6	4	8
PF00268|Ribonucleotide_reductase,_small_chain	19	2800	0.000101887506077317	0.939844444788439	0.636623859942684	1	0.929586570047742	1	1	1	0	16	0	0	2	1	0
PF00270|DEAD/DEAH_box_helicase	373	85613	0.00311531966349904	0.603433651023882	1	1	0.952270705838616	21	13	3	0	306	29	1	59	26	64
PF00271|Helicase_conserved_C-terminal_domain	312	64527	0.00234803396594679	0.669689560361252	0.999999999999987	1	0.903436119963861	10	3	1	0	284	14	0	147	82	170
PF00273|Serum_albumin_family	107	2986	0.000108655747552453	4.96311551553947	2.16389930453923e-39	9.5471237316271e-36	0.872467942359553	9	7	1	0	83	7	0	20	18	13
PF00274|Fructose-bisphosphate_aldolase_class-I	52	3839	0.000139695048511007	1.87605532089218	2.46210128240713e-05	0.10220182423272	0.911740781739287	5	4	0	0	42	1	0	5	4	1
PF00276|Ribosomal_protein_L23	17	847	3.08209705883883e-05	2.77987917553779	0.000217289598471595	0.893277539316729	0.909165741617491	0	0	0	0	17	0	0	0	1	0
PF00277|Serum_amyloid_A_protein	15	1500	5.45825925414197e-05	1.38503391863559	0.133875184374482	1	0.866527076882022	2	1	0	0	12	0	0	2	1	0
PF00278|Pyridoxal-dependent_decarboxylase,_C-terminal_sheet_domain	29	3960	0.000144098044309348	1.01429251617253	0.494330147314363	1	0.795754720015498	0	6	0	0	22	1	0	0	6	3
PF00281|Ribosomal_protein_L5	1	561	2.0413889610491e-05	0.246886616512584	0.982586049901196	1	0	0	0	0	0	1	0	0	0	0	0
PF00282|Pyridoxal-dependent_decarboxylase_conserved_domain	115	13329	0.000485020917323056	1.19498012336329	0.0340701983337032	1	0.913585169357268	5	0	1	0	98	11	0	5	0	15
PF00285|Citrate_synthase	18	6325	0.000230156598549653	0.394159850362699	0.99999894670872	1	0.968427591125381	1	0	0	0	17	0	0	2	0	1
PF00287|Sodium_/_potassium_ATPase_beta_chain	73	6522	0.000237325112370093	1.5502526228212	0.000279097646878847	1	0.943092186537199	5	2	3	0	59	4	0	5	2	5
PF00288|GHMP_kinases_N_terminal_domain	9	3410	0.000124084427044161	0.365551474126696	0.999901828039969	1	0.424830868321396	5	0	0	0	4	0	0	5	1	1
PF00289|Carbamoyl-phosphate_synthase_L_chain,_N-terminal_domain	36	6950	0.000252899345441911	0.717427641307646	0.984744106791431	1	0.716199539164427	0	0	1	0	34	1	0	3	2	7
PF00291|Pyridoxal-phosphate_dependent_enzyme	40	8510	0.000309665241684988	0.651014767866319	0.998533554342161	1	0.965498525110461	2	1	0	0	30	7	0	2	2	8
PF00292|'Paired_box'_domain	64	2592	9.43187199115733e-05	3.41983683613727	2.14995047703056e-16	9.32433521888154e-13	0.95581573285182	4	4	1	0	53	2	0	4	4	2
PF00293|NUDIX_domain	79	20430	0.000743414910414137	0.535573566188017	0.999999999767157	1	0.962653197918461	8	3	0	0	63	5	0	17	4	10
PF00294|pfkB_family_carbohydrate_kinase	44	12782	0.000465116465242951	0.476775875606056	0.999999992004322	1	0.95018506256815	4	0	0	0	38	2	0	4	0	3
PF00297|Ribosomal_protein_L3	38	5424	0.000197370654629774	0.970340872200453	0.595043698328813	1	0.937052971358198	2	0	1	0	34	1	0	2	0	2
PF00298|Ribosomal_protein_L11,_RNA_binding_domain	4	1540	5.60381283425243e-05	0.359749069775479	0.995506764497664	1	0.773705614469083	2	0	0	0	2	0	0	4	0	0
PF00300|Histidine_phosphatase_superfamily_(branch_1)	65	11374	0.000413881605044072	0.791517537465391	0.977374147214613	1	0.932577481502737	2	1	0	0	60	2	0	8	2	5
PF00303|Thymidylate_synthase	7	1410	5.13076369889345e-05	0.687605491521217	0.880827439233972	1	0.916516443199602	0	0	0	0	7	0	0	0	0	0
PF00305|Lipoxygenase	86	11939	0.000434441048234673	0.997679177507841	0.522938956739744	1	0.961880379771104	5	3	1	0	74	3	0	6	3	6
PF00306|ATP_synthase_alpha/beta_chain,_C_terminal_domain	20	2683	9.76300638590861e-05	1.03245167248274	0.473193858723325	1	0.892906344734573	2	0	0	0	17	1	0	4	4	3
PF00307|Calponin_homology_(CH)_domain	287	57868	0.00210572364345792	0.686916317564829	0.999999999995186	1	0.94103309204122	12	6	6	0	245	18	0	39	26	51
PF00310|Glutamine_amidotransferases_class-II	29	579	2.1068880720988e-05	6.93713016242353	2.07693505565756e-15	8.99520572605287e-12	0.974393984345552	1	0	0	0	28	0	0	1	0	0
PF00313|'Cold-shock'_DNA-binding_domain	40	4785	0.000174118470207129	1.15781309812798	0.197281275413709	1	0.941946072430841	1	1	2	0	36	0	0	4	2	3
PF00316|Fructose-1-6-bisphosphatase	14	3531	0.000128487422842502	0.549149670373784	0.994994970165778	1	0.97411089529882	1	0	0	0	13	0	0	1	0	0
PF00317|Ribonucleotide_reductase,_all-alpha_domain	6	770	2.80190641712621e-05	1.07924720932644	0.481240651096578	1	0.969723899868247	0	0	0	0	5	1	0	0	0	1
PF00318|Ribosomal_protein_S2	52	3707	0.000134891780367362	1.9428584777192	1.00000072547594e-05	0.0416800302378374	0.731722403304313	0	0	0	0	52	0	0	0	0	0
PF00319|SRF-type_transcription_factor_(DNA-binding_and_dimerisation_domain)	6	2646	9.62836932430644e-05	0.314066648216688	0.999858110012811	1	0.861654166907052	0	0	0	0	6	0	0	1	1	0
PF00320|GATA_zinc_finger	61	3776	0.000137402579624267	2.23747534525348	1.86483094602463e-08	7.91434253492851e-05	0.682081429811602	4	15	0	0	38	4	0	17	19	19
PF00322|Endothelin_family	2	667	2.4271059483418e-05	0.415302524328514	0.952888223863937	1	1	0	0	0	0	2	0	0	0	0	0
PF00323|Mammalian_defensin	6	84	3.0566251823195e-06	9.89309941882567	4.12147041440432e-05	0.170752519268771	0.871049064255153	0	0	0	0	6	0	0	0	0	1
PF00324|Amino_acid_permease	182	27734	0.00100919574769582	0.908906660386811	0.908991301227786	1	0.935964895016237	9	2	1	0	162	8	0	11	2	11
PF00326|Prolyl_oligopeptidase_family	89	13375	0.000486694783494326	0.921630046793031	0.79270562751338	1	0.922055693556556	2	0	0	0	81	6	0	14	5	16
PF00327|Ribosomal_protein_L30p/L7e	5	1672	6.08413964861692e-05	0.414184784280979	0.992773560870022	1	0.960964047443681	0	0	0	0	5	0	0	0	0	0
PF00328|Histidine_phosphatase_superfamily_(branch_2)	66	23459	0.000853635358952777	0.389668095954428	1	1	0.949653770540534	3	0	0	0	59	4	0	3	1	4
PF00329|Respiratory-chain_NADH_dehydrogenase,_30_Kd_subunit	3	1144	4.16283239115894e-05	0.363208195446397	0.988779704283895	1	0	0	0	0	0	3	0	0	0	0	1
PF00330|Aconitase_family_(aconitate_hydratase)	53	15851	0.000576792449582696	0.463105152278635	0.999999999950919	1	0.95134655317933	1	1	1	0	47	3	0	1	1	3
PF00333|Ribosomal_protein_S5,_N-terminal_domain	4	1430	5.20354048894868e-05	0.387422075142824	0.991861445417261	1	0.773705614469083	0	0	0	0	4	0	0	1	0	1
PF00334|Nucleoside_diphosphate_kinase	53	8742	0.000318107349331394	0.83970255877015	0.912349427704801	1	0.937629781095309	1	1	0	0	48	3	0	2	6	14
PF00335|Tetraspanin_family	291	45714	0.00166345909029231	0.881666164244997	0.98664037519579	1	0.96206928236351	26	4	3	0	242	16	0	26	4	16
PF00337|Galactoside-binding_lectin	127	7947	0.000289178575284442	2.21340515498579	1.6346328069987e-15	7.08122931991835e-12	0.952899916210478	4	0	3	0	114	6	0	6	18	7
PF00338|Ribosomal_protein_S10p/S20e	11	3146	0.000114477890756871	0.484277593928529	0.997660266585983	1	0.976614668672713	0	0	0	0	11	0	0	0	0	1
PF00339|Arrestin_(or_S-antigen),_N-terminal_domain	43	6943	0.000252644626676718	0.857791423035151	0.860506146029306	1	0.975465511618067	4	0	1	0	37	1	0	4	0	1
PF00340|Interleukin-1_/_18	50	3909	0.00014224223616294	1.77159621212023	0.000134413515160658	0.554186923007393	0.941393223322408	2	1	0	0	44	3	0	2	2	5
PF00341|PDGF/VEGF_domain	31	6336	0.000230556870894957	0.677652327615269	0.991219246864877	1	0.788484379027893	1	0	0	0	30	0	0	4	2	4
PF00342|Phosphoglucose_isomerase	18	5412	0.000196933993889442	0.460654296663723	0.999940353169894	1	0.889915457832379	1	0	0	0	17	0	0	1	1	0
PF00343|Carbohydrate_phosphorylase	91	12924	0.000470283617336872	0.975225058773128	0.608448893143139	1	0.925353470255249	5	0	0	0	82	4	0	5	0	4
PF00344|SecY_translocase	28	8448	0.000307409161193276	0.459054802578085	0.999999168939432	1	0.932330810295715	0	0	1	1	25	1	0	0	0	1
PF00346|Respiratory-chain_NADH_dehydrogenase,_49_Kd_subunit	12	2970	0.000108073533232011	0.55960966409519	0.989756519125148	1	0.70020022897082	1	0	0	0	11	0	0	1	1	1
PF00347|Ribosomal_protein_L6	4	1694	6.16419411767767e-05	0.327044608886799	0.998083502769205	1	1	0	0	0	0	4	0	0	0	0	0
PF00348|Polyprenyl_synthetase	35	10230	0.000372253281132483	0.473863022016088	0.999999827754985	1	0.947065687491612	5	0	0	0	30	0	0	5	0	1
PF00349|Hexokinase	64	11190	0.000407186140358991	0.792155234965845	0.976176026911187	1	0.911986683558999	2	0	0	0	58	4	0	6	4	9
PF00350|Dynamin_family	88	19411	0.000706335135880999	0.627906778836393	0.999999067758013	1	0.949219668355429	6	1	0	0	73	8	0	9	1	9
PF00351|Biopterin-dependent_aromatic_amino_acid_hydroxylase	73	1324	4.81782350165598e-05	7.63651631876121	6.68233448714035e-39	2.94490480848275e-35	0.913417902977507	3	0	0	0	67	3	0	6	0	5
PF00352|Transcription_factor_TFIID_(or_TATA-binding_protein,_TBP)	15	3641	0.000132490146295539	0.570598977740563	0.993405937239681	1	0.964184356582705	0	0	1	0	11	3	0	0	0	4
PF00354|Pentaxin_family	99	195	7.09573703038456e-06	70.3171066384225	1.32810690845307e-142	5.91538817024998e-139	0.91363113330099	1	2	0	0	92	4	0	1	3	5
PF00355|Rieske_[2Fe-2S]_domain	6	89	3.23856715745757e-06	9.33730731664445	5.65504452624742e-05	0.234062292941381	1	0	0	0	0	5	1	0	0	0	2
PF00357|Integrin_alpha_cytoplasmic_region	4	1044	3.79894844088281e-05	0.53066433664199	0.94230826597666	1	0.420619835714305	0	0	0	0	4	0	0	20	22	20
PF00359|Phosphoenolpyruvate-dependent_sugar_phosphotransferase_system,_EIIA_2	2	750	2.72912962707099e-05	0.369342378302825	0.97145966835413	1	0.630929753571458	0	0	0	0	2	0	0	2	1	0
PF00362|Integrin,_beta_chain	154	35885	0.0013057975555659	0.594385463201565	0.999999999999364	1	0.944936365902297	6	5	0	0	134	9	0	7	7	11
PF00364|Biotin-requiring_enzyme	19	5309	0.000193185989201598	0.495679872934193	0.999796048582779	1	0.869257031948965	5	0	0	0	14	0	0	7	6	5
PF00365|Phosphofructokinase	74	19569	0.000712084502295362	0.523749348352159	0.999999999821861	1	0.890223916275679	7	2	0	0	61	4	0	12	2	8
PF00366|Ribosomal_protein_S17	5	416	1.51375723314871e-05	1.66470422912932	0.185330088106419	1	1	0	0	0	0	5	0	0	0	0	0
PF00368|Hydroxymethylglutaryl-coenzyme_A_reductase	13	4191	0.000152503763560727	0.429621592514023	0.999857343397301	1	0.932935087956549	1	1	0	1	10	0	0	1	1	0
PF00370|FGGY_family_of_carbohydrate_kinases,_N-terminal_domain	61	9697	0.000352858266582765	0.871270176722401	0.873682902913563	1	0.934848021427703	1	2	0	0	51	7	0	1	2	7
PF00373|FERM_central_domain	181	41629	0.00151481249660451	0.602203125881099	0.999999999999963	1	0.936766245654988	7	2	0	0	152	20	0	31	19	52
PF00375|Sodium:dicarboxylate_symporter_family	114	13307	0.000484220372632448	1.18654743161086	0.0405401617725484	1	0.875371780784472	8	12	0	0	92	2	0	9	14	4
PF00377|Prion/Doppel_alpha-helical_domain	12	1287	4.68318644005381e-05	1.29140691714274	0.226220005628496	1	0.928666248215634	0	0	0	0	11	1	0	0	1	1
PF00378|Enoyl-CoA_hydratase/isomerase_family	101	23526	0.000856073381419627	0.594612028318435	0.999999995612346	1	0.954347597644563	6	3	2	0	83	7	0	10	4	10
PF00380|Ribosomal_protein_S9/S16	9	1452	5.28359495800943e-05	0.858492098327847	0.718925212818769	1	0.876357639489852	0	0	0	0	9	0	0	0	0	0
PF00382|Transcription_factor_TFIIB_repeat	13	1566	5.69842266132422e-05	1.14977272939098	0.345269883902277	1	0.938357470038648	0	0	0	0	13	0	0	0	0	0
PF00383|Cytidine_and_deoxycytidylate_deaminase_zinc-binding_region	23	5466	0.000198898967220933	0.582798758298914	0.998200377433356	1	0.971018400417284	0	0	0	0	22	1	0	0	0	2
PF00384|Molybdopterin_oxidoreductase	17	2616	9.5192041392236e-05	0.900060268226495	0.699220288435006	1	0.889833176060516	3	0	1	0	11	2	0	3	0	2
PF00385|Chromo_(CHRromatin_Organisation_MOdifier)_domain	50	10669	0.000388227786549605	0.649092660340985	0.999579320263067	1	0.878223233119014	3	2	0	0	40	5	0	36	14	29
PF00386|C1q_domain	180	16044	0.000583815409823025	1.55388996107209	2.06358257283685e-08	8.75165369140108e-05	0.924539362072653	5	3	0	0	167	5	0	26	14	30
PF00387|Phosphatidylinositol-specific_phospholipase_C,_Y_domain	86	11746	0.000427418087994344	1.01407216927176	0.462833540386405	1	0.914968940710142	2	4	0	0	71	9	0	12	9	29
PF00388|Phosphatidylinositol-specific_phospholipase_C,_X_domain	93	14557	0.000529705866416965	0.884853709096038	0.892296486925077	1	0.939762567765475	2	1	1	0	81	8	0	5	5	17
PF00389|D-isomer_specific_2-hydroxyacid_dehydrogenase,_catalytic_domain	34	13458	0.000489715020281618	0.349911972310969	0.999999999999958	1	0.952323551296196	2	2	0	0	29	1	0	2	2	1
PF00390|Malic_enzyme,_N-terminal_domain	18	3801	0.000138312289499958	0.65589609406579	0.977267078121275	1	0.946215538651287	0	0	0	0	18	0	0	0	0	2
PF00393|6-phosphogluconate_dehydrogenase,_C-terminal_domain	14	3854	0.000140240874436421	0.503125969405768	0.998582833808127	1	0.947456997725703	0	0	0	0	13	1	0	0	0	1
PF00394|Multicopper_oxidase	6	1340	4.87604493370016e-05	0.620164441180117	0.919573775717227	1	0.628420802625255	1	0	0	0	4	1	0	2	1	4
PF00396|Granulin	10	3190	0.000116078980138086	0.434179911797992	0.999210491345321	1	0.967488764883562	0	0	0	0	10	0	0	5	0	8
PF00397|WW_domain	67	17219	0.000626571773980471	0.538923703749258	0.999999993253631	1	0.875917535161755	4	3	1	0	56	3	0	40	21	72
PF00398|Ribosomal_RNA_adenine_dimethylase	30	4041	0.000147045504306585	1.02823601977401	0.463842082722975	1	0.927410425323644	2	0	0	0	26	2	0	5	0	2
PF00400|WD_domain,_G-beta_repeat	1118	240033	0.00873441562366307	0.645106264986312	1	1	0.931555114784984	39	18	6	0	993	62	0	614	353	994
PF00402|Calponin_family_repeat	19	2420	8.80599159668238e-05	1.08742332454861	0.388508726555334	1	0.915463987890756	4	0	0	0	15	0	0	8	5	6
PF00403|Heavy-metal-associated_domain	17	4658	0.000169497144038622	0.50548683161883	0.999420387597017	1	0.935781929096892	1	0	0	0	16	0	0	3	0	1
PF00405|Transferrin	100	15235	0.000554377198245686	0.909113172717817	0.84172939461549	1	0.916353157618197	4	3	0	0	85	8	0	8	6	12
PF00406|Adenylate_kinase	68	12720	0.000462860384751239	0.74042693763538	0.995960670523631	1	0.937696739349958	1	0	0	0	61	6	0	5	0	16
PF00408|Phosphoglucomutase/phosphomannomutase,_C-terminal_domain	6	1639	5.9640579450258e-05	0.507028890287588	0.977436485861452	1	0.747221736309214	1	0	0	0	5	0	0	3	0	9
PF00410|Ribosomal_protein_S8	1	1353	4.92334984723606e-05	0.102367621480827	0.999942799865876	1	0	0	0	0	0	1	0	0	0	0	0
PF00411|Ribosomal_protein_S11	6	2475	9.00612776933426e-05	0.335765798457114	0.9996433681912	1	0.871049064255153	0	1	0	0	5	0	0	1	1	0
PF00412|LIM_domain	331	61797	0.00224869364752141	0.741858386440089	0.999999995283046	1	0.94918002536334	11	8	2	0	289	21	0	81	43	79
PF00413|Matrixin	231	11585	0.000421559556394898	2.76169905226433	4.70900048157601e-40	2.07855281256765e-36	0.924182255939771	7	5	0	0	204	15	0	14	7	18
PF00415|Regulator_of_chromosome_condensation_(RCC1)_repeat	169	41359	0.00150498762994705	0.565948722767512	1	1	0.947311966274824	7	1	2	0	139	20	0	64	44	161
