id	Feature	ProteomeCounts	ExpectedSwitchFrequency	LostNum	GainNum	fc_g	fc_l	fc_m	p_g	adjp_g	p_l	adjp_l	p_m	adjp_m	H_g	H_l	switches_g	switches_l	patients_g	patients_l
PF00156	PF00156|Phosphoribosyl_transferase_domain	33	0.00013137465663442	NA	NA	NA	NA	0.558127112646269	NA	NA	NA	NA	0.995102449853036	1	NA	NA	NA	NA	NA	NA
PF00157	PF00157|Pou_domain_-_N-terminal_to_homeobox_domain	49	0.000195071459851109	NA	NA	NA	NA	2.22333549152203	NA	NA	NA	NA	1.40331178583298e-07	0.000590092605942768	NA	NA	NA	NA	NA	NA
PF00159	PF00159|Pancreatic_hormone_peptide	3	1.19431506031291e-05	NA	NA	NA	NA	11.0704069835362	NA	NA	NA	NA	9.72806407083412e-07	0.00407119481364408	NA	NA	NA	NA	NA	NA
PF00160	PF00160|Cyclophilin_type_peptidyl-prolyl_cis-trans_isomerase/CLD	141	0.000561328078347068	69	2	0.122725913592045	0.744634451334804	0.612823382048316	0.999998558779826	1	0.995546708147884	1	0.999999868768356	1	NaN	1	0	5	0	71
PF00162	PF00162|Phosphoglycerate_kinase	11	4.37915522114734e-05	NA	NA	NA	NA	1.7589885468073	NA	NA	NA	NA	0.000103283174870035	0.424080716016364	NA	NA	NA	NA	NA	NA
PF00163	PF00163|Ribosomal_protein_S4/S9_N-terminal_domain	11	4.37915522114734e-05	NA	NA	NA	NA	0.396270249978851	NA	NA	NA	NA	0.980815041277908	1	NA	NA	NA	NA	NA	NA
PF00164	PF00164|Ribosomal_protein_S12/S23	11	4.37915522114734e-05	NA	NA	NA	NA	1.18732659169693	NA	NA	NA	NA	0.362285877920542	1	NA	NA	NA	NA	NA	NA
PF00167	PF00167|Fibroblast_growth_factor	50	0.000199052510052152	0	13	2.24956599614219	0	3.5281771636425	0.00659323921236443	1	1	1	1.9252706217654e-34	8.45578857079366e-31	0.619382194678764	NaN	2	0	13	0
PF00168	PF00168|C2_domain	1141	0.0045423782793901	898	83	0.629387102001623	1.19757808379517	1.12946262301797	0.999998032119153	1	7.73922665229562e-08	9.1864620362749e-05	0.000699772211184214	1	NaN	0.995037793431121	0	26	0	981
PF00169	PF00169|PH_domain	1432	0.00570086388789363	1186	131	0.791505010460428	1.26024452229489	0.727641468585524	0.997604866339076	1	7.70837805414267e-15	1.02290176778473e-11	1	1	NaN	0.990274888800095	0	58	0	1317
PF00170	PF00170|bZIP_transcription_factor	219	0.000871849994028425	99	2	0.0790153142304948	0.687866607516546	0.761204092669256	0.999999999735119	1	0.99996888630099	1	0.991344856352228	1	NaN	1	0	6	0	101
PF00171	PF00171|Aldehyde_dehydrogenase_family	183	0.000728532186790875	0	6	0.283677931417678	0	0.613444959229183	0.999970504809958	1	1	1	1	1	0	NaN	1	0	6	0
PF00173	PF00173|Cytochrome_b5-like_Heme/Steroid_binding_domain	78	0.000310521915681357	75	0	0	1.46311953230501	0.927960585384649	1	1	0.0011055867176827	1	0.69865533725697	1	NaN	0.897608282633755	0	3	0	75
PF00174	PF00174|Oxidoreductase_molybdopterin_binding_domain	11	4.37915522114734e-05	NA	NA	NA	NA	0.293533518502853	NA	NA	NA	NA	0.999361221864546	1	NA	NA	NA	NA	NA	NA
PF00175	PF00175|Oxidoreductase_NAD-binding_domain	93	0.000370237668697002	39	3	0.279102480910941	0.638108905702055	0.607886839981827	0.998509319930865	1	0.998979087169262	1	0.999845749279095	1	NaN	1	0	2	0	42
PF00176	PF00176|SNF2_family_N-terminal_domain	266	0.00105895935347745	195	0	0	1.11549113214833	0.613278849767852	1	1	0.0700238236580021	1	1	1	NaN	1	0	8	0	195
PF00177	PF00177|Ribosomal_protein_S7p/S5e	22	8.75831044229468e-05	NA	NA	NA	NA	0.561167020667218	NA	NA	NA	NA	0.991630245886573	1	NA	NA	NA	NA	NA	NA
PF00178	PF00178|Ets-domain	222	0.000883793144631554	60	0	0	0.411255219891137	0.910165198588713	1	1	1	1	0.853686464428535	1	NaN	1	0	2	0	60
PF00179	PF00179|Ubiquitin-conjugating_enzyme	238	0.000947489947848242	220	26	0.945195796698398	1.40656197055204	0.808209163874681	0.638880881004031	1	9.32951280955427e-07	0.00108688824231307	0.998260178103851	1	NaN	0.983090535177828	0	9	0	246
PF00180	PF00180|Isocitrate/isopropylmalate_dehydrogenase	55	0.000218957761057367	NA	NA	NA	NA	0.505034194913214	NA	NA	NA	NA	0.999999999890819	1	NA	NA	NA	NA	NA	NA
PF00181	PF00181|Ribosomal_Proteins_L2,_RNA_binding_domain	22	8.75831044229468e-05	NA	NA	NA	NA	0.588936677250947	NA	NA	NA	NA	0.951189065053082	1	NA	NA	NA	NA	NA	NA
PF00183	PF00183|Hsp90_protein	44	0.000175166208845894	NA	NA	NA	NA	0.694230279586174	NA	NA	NA	NA	0.999970223256779	1	NA	NA	NA	NA	NA	NA
PF00185	PF00185|Aspartate/ornithine_carbamoyltransferase,_Asp/Orn_binding_domain	11	4.37915522114734e-05	NA	NA	NA	NA	1.68437019006671	NA	NA	NA	NA	0.0221226887961004	1	NA	NA	NA	NA	NA	NA
PF00186	PF00186|Dihydrofolate_reductase	11	4.37915522114734e-05	0	6	4.71936922267592	0	1.23134823439756	0.00199811178456518	1	1	1	0.2358464202493	1	0	NaN	1	0	6	0
PF00188	PF00188|Cysteine-rich_secretory_protein_family	64	0.000254787212866754	70	0	0	1.66429846799695	2.17487563853	1	1	5.05213913065894e-05	0.0565839582633801	9.03176633452232e-15	3.90172305651364e-11	NaN	1	0	2	0	70
PF00189	PF00189|Ribosomal_protein_S3,_C-terminal_domain	11	4.37915522114734e-05	NA	NA	NA	NA	0.318289357412732	NA	NA	NA	NA	0.986404852146383	1	NA	NA	NA	NA	NA	NA
PF00191	PF00191|Annexin	451	0.00179545364067041	83	0	0	0.28003653664871	0.736977468916652	1	1	1	1	0.999959319483164	1	NaN	0.936334678455017	0	4	0	83
PF00193	PF00193|Extracellular_link_domain	125	0.000497631275130379	38	0	0	0.462579871333551	1.76557171107013	1	1	0.999999981167982	1	3.60909827110121e-10	1.53783677331623e-06	NaN	1	0	3	0	38
PF00194	PF00194|Eukaryotic-type_carbonic_anhydrase	59	0.000234881961861539	47	18	2.63964719234416	1.21215733456049	2.1051097086579	0.00026632934774706	0.417870746615137	0.109571614964245	1	3.09574170215138e-19	1.34664764043585e-15	NaN	1	0	4	0	65
PF00198	PF00198|2-oxoacid_dehydrogenases_acyltransferase_(catalytic_domain)	37	0.000147298857438592	NA	NA	NA	NA	0.706506494072035	NA	NA	NA	NA	0.99206848294208	1	NA	NA	NA	NA	NA	NA
PF00199	PF00199|Catalase	11	4.37915522114734e-05	10	0	0	1.3833130123611	0.310394451680562	1	1	0.193461960174816	1	0.999995701675717	1	NaN	0	0	1	0	10
PF00200	PF00200|Disintegrin	103	0.000410048170707433	141	21	1.76403606867013	2.08302765259424	1.41236134368849	0.0106872112130865	1	5.01134731509595e-15	6.6751146237078e-12	0.00298113589276488	1	1	NaN	4	0	162	0
PF00201	PF00201|UDP-glucoronosyl_and_UDP-glucosyl_transferase	51	0.000203033560253195	10	0	0	0.2983616301171	4.30243223286578	1	1	0.999999449544678	1	7.93214345548015e-196	3.5369427667986e-192	NaN	0	0	1	0	10
PF00202	PF00202|Aminotransferase_class-III	33	0.00013137465663442	NA	NA	NA	NA	1.05943167021081	NA	NA	NA	NA	0.316502939771353	1	NA	NA	NA	NA	NA	NA
PF00203	PF00203|Ribosomal_protein_S19	11	4.37915522114734e-05	NA	NA	NA	NA	0.326148353892059	NA	NA	NA	NA	0.984511128926626	1	NA	NA	NA	NA	NA	NA
PF00204	PF00204|DNA_gyrase_B	12	4.77726024125164e-05	12	0	0	1.52164431359721	0.4540596614341	1	1	0.10387980487164	1	0.990670605856864	1	NaN	0	0	1	0	12
PF00205	PF00205|Thiamine_pyrophosphate_enzyme,_central_domain	22	8.75831044229468e-05	68	0	0	4.70326424202774	0.565366115404327	1	1	2.05074727808987e-24	2.94692383861514e-21	0.98556381451552	1	NaN	1	0	2	0	68
PF00206	PF00206|Lyase	22	8.75831044229468e-05	NA	NA	NA	NA	0.784693564314557	NA	NA	NA	NA	0.92558762013564	1	NA	NA	NA	NA	NA	NA
PF00207	PF00207|Alpha-2-macroglobulin_family	24	9.55452048250328e-05	44	3	1.0815221135299	2.78968124159488	1.09196123369779	0.524302930722299	1	4.13846281415306e-09	5.02409385638181e-06	0.396364402853515	1	1	NaN	3	0	47	0
PF00208	PF00208|Glutamate/Leucine/Phenylalanine/Valine_dehydrogenase	11	4.37915522114734e-05	NA	NA	NA	NA	1.77945189973232	NA	NA	NA	NA	0.00448245221963979	1	NA	NA	NA	NA	NA	NA
PF00209	PF00209|Sodium:neurotransmitter_symporter_family	88	0.000350332417691787	12	0	0	0.207496951854165	1.58453884618248	1	1	0.999999999999943	1	3.37356825529577e-20	1.46885161835578e-16	NaN	0	0	1	0	12
PF00210	PF00210|Ferritin-like_domain	11	4.37915522114734e-05	NA	NA	NA	NA	3.89618231394074	NA	NA	NA	NA	8.63954295154924e-13	3.70981974339524e-09	NA	NA	NA	NA	NA	NA
PF00211	PF00211|Adenylate_and_Guanylate_cyclase_catalytic_domain	158	0.0006290059317648	53	0	0	0.51042499126995	1.41417842833695	1	1	0.999999986240478	1	3.22630899393527e-08	0.000136247028813887	NaN	1	0	2	0	53
PF00213	PF00213|ATP_synthase_delta_(OSCP)_subunit	11	4.37915522114734e-05	NA	NA	NA	NA	0.307186240293683	NA	NA	NA	NA	0.998967561444912	1	NA	NA	NA	NA	NA	NA
PF00214	PF00214|Calcitonin_/_CGRP_/_IAPP_family	25	9.95262550260759e-05	NA	NA	NA	NA	1.27050080146902	NA	NA	NA	NA	0.156867397215937	1	NA	NA	NA	NA	NA	NA
PF00215	PF00215|Orotidine_5'-phosphate_decarboxylase_/_HUMPS_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.555519042026427	NA	NA	NA	NA	0.980309148297414	1	NA	NA	NA	NA	NA	NA
PF00217	PF00217|ATP:guanido_phosphotransferase,_C-terminal_catalytic_domain	32	0.000127393606433377	NA	NA	NA	NA	0.666849477271907	NA	NA	NA	NA	0.996104126841765	1	NA	NA	NA	NA	NA	NA
PF00219	PF00219|Insulin-like_growth_factor_binding_protein	88	0.000350332417691787	31	0	0	0.536033792289926	0.746962223210529	1	1	0.999957616033721	1	0.945021062058007	1	NaN	1	0	3	0	31
PF00221	PF00221|Aromatic_amino_acid_lyase	2	7.96210040208607e-06	0	3	12.9782653623588	0	2.29178378010902	0.00173250144064816	1	1	1	0.00314712193929332	1	0	NaN	1	0	3	0
PF00224	PF00224|Pyruvate_kinase,_barrel_domain	11	4.37915522114734e-05	26	0	0	3.59661383213886	0.938139796351447	1	1	5.29488062358973e-08	6.33267722581332e-05	0.651407760067182	1	NaN	0	0	1	0	26
PF00225	PF00225|Kinesin_motor_domain	201	0.00080019109040965	76	72	3.09928725071254	0.575348098673571	0.940084482586312	4.25055972031278e-16	7.05592913571922e-13	0.999999954850703	1	0.900335711802632	1	NaN	1	0	7	0	148
PF00226	PF00226|DnaJ_domain	339	0.00134957601815359	496	44	1.1229964128688	2.22635864172335	0.697937015124664	0.240550062082558	1	4.58072423655281e-56	7.35206239966726e-53	0.999933496158983	1	NaN	1	0	17	0	540
PF00227	PF00227|Proteasome_subunit	143	0.000569290178749154	NA	NA	NA	NA	0.573824923389035	NA	NA	NA	NA	0.999999999824734	1	NA	NA	NA	NA	NA	NA
PF00229	PF00229|TNF(Tumour_Necrosis_Factor)_family	83	0.000330427166686572	81	33	3.44002214423968	1.48497818555872	1.48801180037574	2.739912052581e-09	4.4550969974967e-06	0.000481366484003787	0.524689467564128	0.000118829706446442	0.487439455843304	NaN	1	0	4	0	114
PF00230	PF00230|Major_intrinsic_protein	49	0.000195071459851109	10	0	0	0.310539655836165	2.09873621913525	1	1	0.999998550623935	1	1.76965909777217e-17	7.67324184794012e-14	NaN	0	0	1	0	10
PF00231	PF00231|ATP_synthase	11	4.37915522114734e-05	NA	NA	NA	NA	0.438675553482123	NA	NA	NA	NA	0.998493952908545	1	NA	NA	NA	NA	NA	NA
PF00232	PF00232|Glycosyl_hydrolase_family_1	39	0.000155260957840678	4	0	0	0.156066083445868	2.9206451545302	1	1	0.999999976658349	1	7.04548768067707e-46	3.1134010060912e-42	NaN	0	0	1	0	4
PF00233	PF00233|3'5'-cyclic_nucleotide_phosphodiesterase	167	0.000664835383574187	NA	NA	NA	NA	0.914841879566901	NA	NA	NA	NA	0.922060335614721	1	NA	NA	NA	NA	NA	NA
PF00235	PF00235|Profilin	22	8.75831044229468e-05	NA	NA	NA	NA	0.650443592137003	NA	NA	NA	NA	0.960754426503144	1	NA	NA	NA	NA	NA	NA
PF00237	PF00237|Ribosomal_protein_L22p/L17e	22	8.75831044229468e-05	0	8	3.14624614845061	0	0.112417092192582	0.00468578930846455	1	1	1	0.999999647517384	1	0	NaN	1	0	8	0
PF00238	PF00238|Ribosomal_protein_L14p/L23e	11	4.37915522114734e-05	NA	NA	NA	NA	1.12897507116482	NA	NA	NA	NA	0.393835294923645	1	NA	NA	NA	NA	NA	NA
PF00240	PF00240|Ubiquitin_family	346	0.00137744336956089	350	0	0	1.53923557733822	0.779101453899758	1	1	2.83173180046984e-14	3.70390519501455e-11	0.997802764162331	1	NaN	1	0	8	0	350
PF00241	PF00241|Cofilin/tropomyosin-type_actin-binding_protein	117	0.000465782873522035	136	0	0	1.76874894571983	0.5762926401702	1	1	7.42196251042584e-10	9.13643585033421e-07	0.999997235775637	1	NaN	1	0	4	0	136
PF00243	PF00243|Nerve_growth_factor_family	12	4.77726024125164e-05	NA	NA	NA	NA	2.11651990763164	NA	NA	NA	NA	0.0018474923945925	1	NA	NA	NA	NA	NA	NA
PF00244	PF00244|14-3-3_protein	54	0.000214976710856324	17	0	0	0.479036172799121	0.51641034192182	1	1	0.999794497100419	1	0.999999669942745	1	NaN	0	0	1	0	17
PF00245	PF00245|Alkaline_phosphatase	15	5.97157530156455e-05	10	0	0	1.01442954239814	2.07917713745437	1	1	0.524155841961925	1	1.56902913156175e-10	6.69347827524241e-07	NaN	0	0	1	0	10
PF00246	PF00246|Zinc_carboxypeptidase	105	0.000418010271109519	132	0	0	1.91292427995078	2.07881406215685	1	1	1.05637696338464e-11	1.34159874349849e-08	8.73514577259136e-35	3.83734953789938e-31	NaN	0	0	1	0	132
PF00248	PF00248|Aldo/keto_reductase_family	107	0.000425972371511605	5	0	0	0.0711048744671593	1.05903128031277	1	1	1	1	0.208798932194666	1	NaN	0	0	1	0	5
PF00249	PF00249|Myb-like_DNA-binding_domain	166	0.000660854333373144	92	34	1.77213261975983	0.8433209448852	0.607945990204653	0.00140452672077153	1	0.957017100245428	1	0.998960505032074	1	0.962864281381515	NaN	7	0	126	0
PF00250	PF00250|Fork_head_domain	137	0.000545403877542896	33	70	4.42082031807842	0.366527462399328	2.85752809589994	1.27054263434502e-23	2.13324108306528e-20	0.999999999998408	1	4.30253750455452e-42	1.89655853200763e-38	NaN	1	0	3	0	103
PF00252	PF00252|Ribosomal_protein_L16p/L10e	11	4.37915522114734e-05	NA	NA	NA	NA	3.02346504641018	NA	NA	NA	NA	2.23059084003088e-08	9.42647688997049e-05	NA	NA	NA	NA	NA	NA
PF00253	PF00253|Ribosomal_protein_S14p/S29e	22	8.75831044229468e-05	NA	NA	NA	NA	1.03600065353948	NA	NA	NA	NA	0.507611587394557	1	NA	NA	NA	NA	NA	NA
PF00254	PF00254|FKBP-type_peptidyl-prolyl_cis-trans_isomerase	186	0.000740475337394005	623	0	0	5.09669036221	0.773468458498904	1	1	6.40756399884956e-226	1.11235311020028e-222	0.994870010535601	1	NaN	1	0	8	0	623
PF00255	PF00255|Glutathione_peroxidase	53	0.000210995660655281	NA	NA	NA	NA	1.04837001368739	NA	NA	NA	NA	0.400486147308396	1	NA	NA	NA	NA	NA	NA
PF00258	PF00258|Flavodoxin	54	0.000214976710856324	235	3	0.480676494902177	6.62197062398785	0.896004969958054	0.947984672156208	1	1.40847583059057e-108	2.38877500868161e-105	0.796821351808976	1	NaN	1	0	3	0	238
PF00261	PF00261|Tropomyosin	44	0.000175166208845894	2	0	0	0.0691656506180549	0.449972992653168	1	1	0.999999999991744	1	0.999999929214963	1	NaN	0	0	1	0	2
PF00262	PF00262|Calreticulin_family	22	8.75831044229468e-05	NA	NA	NA	NA	0.910298228201662	NA	NA	NA	NA	0.758951099288529	1	NA	NA	NA	NA	NA	NA
PF00265	PF00265|Thymidine_kinase	11	4.37915522114734e-05	NA	NA	NA	NA	0.310800196061844	NA	NA	NA	NA	0.998836858415998	1	NA	NA	NA	NA	NA	NA
PF00266	PF00266|Aminotransferase_class-V	45	0.000179147259046937	114	0	0	3.85483226111293	1.06548928657635	1	1	3.57217705994781e-32	5.34397688168193e-29	0.261417118975064	1	NaN	0	0	1	0	114
PF00268	PF00268|Ribonucleotide_reductase,_small_chain	10	3.98105020104304e-05	NA	NA	NA	NA	0.985958121971189	NA	NA	NA	NA	0.554989558169871	1	NA	NA	NA	NA	NA	NA
PF00270	PF00270|DEAD/DEAH_box_helicase	522	0.00207810820494446	881	0	0	2.56813915762287	0.633041257621789	1	1	5.19134398877208e-130	8.88758090877779e-127	1	1	NaN	0.974036169042597	0	22	0	881
PF00271	PF00271|Helicase_conserved_C-terminal_domain	846	0.00336796847008241	700	0	0	1.25904375829556	0.702548027919794	1	1	2.21722986391846e-09	2.71167212357228e-06	0.999999999985428	1	NaN	0.995357956648202	0	21	0	700
PF00273	PF00273|Serum_albumin_family	19	7.56399538198177e-05	NA	NA	NA	NA	5.20663188462947	NA	NA	NA	NA	3.48085506418786e-41	1.53366474128117e-37	NA	NA	NA	NA	NA	NA
PF00274	PF00274|Fructose-bisphosphate_aldolase_class-I	11	4.37915522114734e-05	NA	NA	NA	NA	1.96810439340022	NA	NA	NA	NA	7.11538381095977e-06	0.0295857658859707	NA	NA	NA	NA	NA	NA
PF00276	PF00276|Ribosomal_protein_L23	11	4.37915522114734e-05	NA	NA	NA	NA	2.91627456694393	NA	NA	NA	NA	0.000125299122897816	0.513851703003942	NA	NA	NA	NA	NA	NA
PF00277	PF00277|Serum_amyloid_A_protein	15	5.97157530156455e-05	3	0	0	0.304328862719442	1.45299091658912	1	1	0.996889245125138	1	0.101395516204502	1	NaN	0	0	1	0	3
PF00278	PF00278|Pyridoxal-dependent_decarboxylase,_C-terminal_sheet_domain	33	0.00013137465663442	NA	NA	NA	NA	1.06405900457284	NA	NA	NA	NA	0.394083784301068	1	NA	NA	NA	NA	NA	NA
PF00281	PF00281|Ribosomal_protein_L5	11	4.37915522114734e-05	NA	NA	NA	NA	0.25900016338487	NA	NA	NA	NA	0.978953917378947	1	NA	NA	NA	NA	NA	NA
PF00282	PF00282|Pyridoxal-dependent_decarboxylase_conserved_domain	55	0.000218957761057367	131	0	0	3.62428009238608	1.2536120894872	1	1	4.03314691837014e-34	6.09811814057566e-31	0.0105873461274803	1	NaN	0	0	1	0	131
PF00285	PF00285|Citrate_synthase	22	8.75831044229468e-05	NA	NA	NA	NA	0.41349939128228	NA	NA	NA	NA	0.999995943411229	1	NA	NA	NA	NA	NA	NA
PF00287	PF00287|Sodium_/_potassium_ATPase_beta_chain	23	9.15641546239898e-05	0	7	2.63327123294236	0	1.62631611332422	0.0190940436638445	1	1	1	7.11909132381556e-05	0.292808226148534	0	NaN	1	0	7	0
PF00288	PF00288|GHMP_kinases_N_terminal_domain	55	0.000218957761057367	26	0	0	0.719322766427771	0.383487338689211	1	1	0.967196805972114	1	0.999783935854883	1	NaN	0	0	1	0	26
PF00289	PF00289|Carbamoyl-phosphate_synthase_L_chain,_N-terminal_domain	64	0.000254787212866754	80	0	0	1.90205539199651	0.752628388449041	1	1	1.25538879212258e-07	0.000148638032987314	0.967428185795217	1	NaN	1	0	2	0	80
PF00291	PF00291|Pyridoxal-phosphate_dependent_enzyme	29	0.000115450455830248	NA	NA	NA	NA	0.68295695256833	NA	NA	NA	NA	0.995687230114342	1	NA	NA	NA	NA	NA	NA
PF00292	PF00292|'Paired_box'_domain	21	8.36020542219037e-05	NA	NA	NA	NA	3.58763189281264	NA	NA	NA	NA	2.36042987990671e-17	1.02324635293956e-13	NA	NA	NA	NA	NA	NA
PF00293	PF00293|NUDIX_domain	173	0.000688721684780445	96	5	0.250062916423098	0.844380659568393	0.56185160259687	0.999983061830975	1	0.959029798296211	1	0.999999994184938	1	NaN	1	0	5	0	101
PF00294	PF00294|pfkB_family_carbohydrate_kinase	44	0.000175166208845894	NA	NA	NA	NA	0.500168990220007	NA	NA	NA	NA	0.999999920406473	1	NA	NA	NA	NA	NA	NA
PF00297	PF00297|Ribosomal_protein_L3	22	8.75831044229468e-05	NA	NA	NA	NA	1.01795086339208	NA	NA	NA	NA	0.478006217176823	1	NA	NA	NA	NA	NA	NA
PF00298	PF00298|Ribosomal_protein_L11,_RNA_binding_domain	22	8.75831044229468e-05	NA	NA	NA	NA	0.377400238075096	NA	NA	NA	NA	0.993360550586562	1	NA	NA	NA	NA	NA	NA
PF00300	PF00300|Histidine_phosphatase_superfamily_(branch_1)	74	0.000294597714877185	28	0	0	0.575757307847592	0.830353521877025	1	1	0.999475435304414	1	0.943827458168389	1	NaN	0	0	1	0	28
PF00303	PF00303|Thymidylate_synthase	5	1.99052510052152e-05	NA	NA	NA	NA	0.721343008235734	NA	NA	NA	NA	0.850077741129645	1	NA	NA	NA	NA	NA	NA
PF00305	PF00305|Lipoxygenase	32	0.000127393606433377	NA	NA	NA	NA	1.04663052874332	NA	NA	NA	NA	0.350694180963267	1	NA	NA	NA	NA	NA	NA
PF00306	PF00306|ATP_synthase_alpha/beta_chain,_C_terminal_domain	30	0.000119431506031291	NA	NA	NA	NA	1.08310914393524	NA	NA	NA	NA	0.390795775279332	1	NA	NA	NA	NA	NA	NA
PF00307	PF00307|Calponin_homology_(CH)_domain	568	0.00226123651419244	613	36	0.548377409677131	1.6421971201322	0.720620019805554	0.999975604720746	1	3.88459735911382e-30	5.7608578835658e-27	0.999999998135355	1	NaN	0.991502450136042	0	22	0	649
PF00310	PF00310|Glutamine_amidotransferases_class-II	6	2.38863012062582e-05	NA	NA	NA	NA	7.27750200018731	NA	NA	NA	NA	6.24858823375449e-16	2.70251441109882e-12	NA	NA	NA	NA	NA	NA
PF00313	PF00313|'Cold-shock'_DNA-binding_domain	77	0.000306540865480314	NA	NA	NA	NA	1.21462145587387	NA	NA	NA	NA	0.127633809285116	1	NA	NA	NA	NA	NA	NA
PF00316	PF00316|Fructose-1-6-bisphosphatase	11	4.37915522114734e-05	NA	NA	NA	NA	0.576093821360739	NA	NA	NA	NA	0.990783526254365	1	NA	NA	NA	NA	NA	NA
PF00317	PF00317|Ribonucleotide_reductase,_all-alpha_domain	11	4.37915522114734e-05	72	0	0	9.95985368899991	1.13220071422529	1	1	9.26789578255485e-46	1.46062037533064e-42	0.436425349481572	1	NaN	0	0	1	0	72
PF00318	PF00318|Ribosomal_protein_S2	33	0.00013137465663442	14	0	0	0.645546072435179	2.03818526200794	1	1	0.967995807350662	1	2.77199525501357e-06	0.0115675361991716	NaN	0	0	1	0	14
PF00319	PF00319|SRF-type_transcription_factor_(DNA-binding_and_dimerisation_domain)	54	0.000214976710856324	6	0	0	0.16907159039969	0.329476398319529	1	1	0.999999999790317	1	0.999723007685435	1	NaN	0	0	1	0	6
PF00320	PF00320|GATA_zinc_finger	113	0.000449858672717863	7	16	1.22508699585688	0.0942611521697386	2.34725757182035	0.241713456082038	1	1	1	3.46921645208991e-09	1.47233546226696e-05	1	NaN	2	0	23	0
PF00322	PF00322|Endothelin_family	23	9.15641546239898e-05	10	0	0	0.661584484172699	0.435679435259107	1	1	0.933804131275462	1	0.943272296701655	1	NaN	0	0	1	0	10
PF00323	PF00323|Mammalian_defensin	3	1.19431506031291e-05	NA	NA	NA	NA	10.3785065470652	NA	NA	NA	NA	3.16721594656241e-05	0.130806018593028	NA	NA	NA	NA	NA	NA
PF00324	PF00324|Amino_acid_permease	83	0.000330427166686572	NA	NA	NA	NA	0.953502368281604	NA	NA	NA	NA	0.7493508221608	1	NA	NA	NA	NA	NA	NA
PF00326	PF00326|Prolyl_oligopeptidase_family	65	0.000258768263067797	NA	NA	NA	NA	0.966850030477995	NA	NA	NA	NA	0.638772432140341	1	NA	NA	NA	NA	NA	NA
PF00327	PF00327|Ribosomal_protein_L30p/L7e	33	0.00013137465663442	NA	NA	NA	NA	0.434506853046986	NA	NA	NA	NA	0.989308850433865	1	NA	NA	NA	NA	NA	NA
PF00328	PF00328|Histidine_phosphatase_superfamily_(branch_2)	69	0.000274692463871969	NA	NA	NA	NA	0.408787247942717	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA
PF00329	PF00329|Respiratory-chain_NADH_dehydrogenase,_30_Kd_subunit	11	4.37915522114734e-05	NA	NA	NA	NA	0.381029086518126	NA	NA	NA	NA	0.984822133415384	1	NA	NA	NA	NA	NA	NA
